Interval=	0,01 s
ExcelDateTime=	4,3899352873981479e+004	09-03-2020 8:28:08,312
TimeFormat=	StartOfBlock
ChannelTitle=	Canal 1	Canal 7
Range=	200,0 mV	200,0 mV
UnitName=	 L/s	 L/s
TopValue=	8,0	8,0
BottomValue=	-8,0	-8,0
0:00:36,51	0,3	0,2	
0:00:36,52	0,3	0,2	
0:00:36,53	0,4	0,1	
0:00:36,54	0,4	0,1	
0:00:36,55	0,4	0,1	
0:00:36,56	0,4	0,1	
0:00:36,57	0,4	0,1	
0:00:36,58	0,4	0,1	
0:00:36,59	0,4	0,1	
0:00:36,6	0,4	0,1	
0:00:36,61	0,4	0,1	
0:00:36,62	0,4	0,1	
0:00:36,63	0,4	0,1	
0:00:36,64	0,4	0,1	
0:00:36,65	0,4	0,1	
0:00:36,66	0,4	0,1	
0:00:36,67	0,4	0,1	
0:00:36,68	0,4	0,1	
0:00:36,69	0,4	0,1	
0:00:36,7	0,4	0,1	
0:00:36,71	0,4	0,1	
0:00:36,72	0,4	0,0	
0:00:36,73	0,5	0,0	
0:00:36,74	0,5	0,0	
0:00:36,75	0,5	-0,0	
0:00:36,76	0,5	-0,0	
0:00:36,77	0,5	-0,1	
0:00:36,78	0,5	-0,1	
0:00:36,79	0,5	-0,1	
0:00:36,8	0,5	-0,1	
0:00:36,81	0,5	-0,1	
0:00:36,82	0,5	-0,1	
0:00:36,83	0,5	-0,1	
0:00:36,84	0,5	-0,1	
0:00:36,85	0,5	-0,1	
0:00:36,86	0,5	-0,1	
0:00:36,87	0,5	-0,1	
0:00:36,88	0,5	-0,1	
0:00:36,89	0,5	-0,1	
0:00:36,9	0,5	-0,1	
0:00:36,91	0,4	-0,1	
0:00:36,92	0,4	-0,1	
0:00:36,93	0,4	-0,1	
0:00:36,94	0,4	-0,1	
0:00:36,95	0,4	-0,1	
0:00:36,96	0,4	-0,1	
0:00:36,97	0,4	-0,1	
0:00:36,98	0,4	-0,1	
0:00:36,99	0,4	-0,1	
0:00:37,0	0,3	-0,1	
0:00:37,01	0,3	-0,1	
0:00:37,02	0,3	-0,1	
0:00:37,03	0,3	-0,1	
0:00:37,04	0,3	-0,1	
0:00:37,05	0,3	-0,1	
0:00:37,06	0,2	-0,1	
0:00:37,07	0,2	-0,1	
0:00:37,08	0,2	-0,1	
0:00:37,09	0,2	-0,1	
0:00:37,1	0,2	-0,1	
0:00:37,11	0,2	-0,1	
0:00:37,12	0,2	-0,1	
0:00:37,13	0,2	-0,1	
0:00:37,14	0,2	-0,1	
0:00:37,15	0,2	-0,1	
0:00:37,16	0,2	-0,1	
0:00:37,17	0,2	-0,1	
0:00:37,18	0,2	-0,1	
0:00:37,19	0,2	-0,1	
0:00:37,2	0,2	-0,1	
0:00:37,21	0,2	-0,1	
0:00:37,22	0,2	-0,1	
0:00:37,23	0,2	-0,1	
0:00:37,24	0,2	-0,1	
0:00:37,25	0,2	-0,1	
0:00:37,26	0,2	-0,1	
0:00:37,27	0,2	-0,1	
0:00:37,28	0,2	-0,1	
0:00:37,29	0,2	-0,1	
0:00:37,3	0,2	-0,1	
0:00:37,31	0,2	-0,1	
0:00:37,32	0,2	-0,1	
0:00:37,33	0,2	-0,1	
0:00:37,34	0,2	-0,1	
0:00:37,35	0,2	-0,1	
0:00:37,36	0,2	-0,1	
0:00:37,37	0,2	-0,1	
0:00:37,38	0,2	-0,1	
0:00:37,39	0,2	-0,1	
0:00:37,4	0,2	-0,1	
0:00:37,41	0,2	-0,1	
0:00:37,42	0,2	-0,1	
0:00:37,43	0,2	-0,1	
0:00:37,44	0,2	-0,1	
0:00:37,45	0,2	-0,1	
0:00:37,46	0,2	-0,1	
0:00:37,47	0,2	-0,1	
0:00:37,48	0,2	-0,1	
0:00:37,49	0,2	-0,1	
0:00:37,5	0,2	-0,1	
0:00:37,51	0,2	-0,1	
0:00:37,52	0,2	-0,1	
0:00:37,53	0,2	-0,1	
0:00:37,54	0,2	-0,1	
0:00:37,55	0,2	-0,1	
0:00:37,56	0,2	-0,1	
0:00:37,57	0,3	-0,1	
0:00:37,58	0,3	-0,1	
0:00:37,59	0,3	-0,1	
0:00:37,6	0,3	-0,1	
0:00:37,61	0,3	-0,1	
0:00:37,62	0,3	-0,1	
0:00:37,63	0,3	-0,1	
0:00:37,64	0,3	-0,1	
0:00:37,65	0,3	-0,1	
0:00:37,66	0,3	-0,1	
0:00:37,67	0,3	-0,1	
0:00:37,68	0,3	-0,1	
0:00:37,69	0,3	-0,1	
0:00:37,7	0,3	-0,1	
0:00:37,71	0,3	-0,1	
0:00:37,72	0,3	-0,1	
0:00:37,73	0,3	-0,1	
0:00:37,74	0,3	-0,1	
0:00:37,75	0,3	-0,1	
0:00:37,76	0,3	-0,1	
0:00:37,77	0,3	-0,1	
0:00:37,78	0,3	-0,1	
0:00:37,79	0,3	-0,1	
0:00:37,8	0,3	-0,1	
0:00:37,81	0,3	-0,1	
0:00:37,82	0,3	-0,1	
0:00:37,83	0,3	-0,1	
0:00:37,84	0,3	-0,1	
0:00:37,85	0,3	-0,1	
0:00:37,86	0,3	-0,1	
0:00:37,87	0,3	-0,1	
0:00:37,88	0,3	-0,1	
0:00:37,89	0,3	-0,1	
0:00:37,9	0,3	-0,1	
0:00:37,91	0,3	-0,1	
0:00:37,92	0,3	-0,1	
0:00:37,93	0,3	-0,1	
0:00:37,94	0,3	-0,1	
0:00:37,95	0,3	-0,1	
0:00:37,96	0,3	-0,1	
0:00:37,97	0,3	-0,1	
0:00:37,98	0,3	-0,1	
0:00:37,99	0,2	-0,1	
0:00:38,0	0,3	-0,1	
0:00:38,01	0,3	-0,1	
0:00:38,02	0,2	-0,1	
0:00:38,03	0,2	-0,1	
0:00:38,04	0,2	-0,1	
0:00:38,05	0,3	-0,1	
0:00:38,06	0,3	-0,1	
0:00:38,07	0,3	-0,1	
0:00:38,08	0,3	-0,1	
0:00:38,09	0,3	-0,1	
0:00:38,1	0,3	-0,1	
0:00:38,11	0,3	-0,1	
0:00:38,12	0,3	-0,1	
0:00:38,13	0,3	-0,1	
0:00:38,14	0,3	-0,1	
0:00:38,15	0,3	-0,1	
0:00:38,16	0,3	-0,1	
0:00:38,17	0,3	-0,1	
0:00:38,18	0,3	-0,1	
0:00:38,19	0,3	-0,1	
0:00:38,2	0,2	-0,1	
0:00:38,21	0,3	-0,1	
0:00:38,22	0,3	-0,1	
0:00:38,23	0,3	-0,1	
0:00:38,24	0,3	-0,1	
0:00:38,25	0,3	-0,1	
0:00:38,26	0,3	-0,1	
0:00:38,27	0,3	-0,1	
0:00:38,28	0,3	-0,1	
0:00:38,29	0,3	-0,1	
0:00:38,3	0,3	-0,1	
0:00:38,31	0,3	-0,1	
0:00:38,32	0,3	-0,1	
0:00:38,33	0,2	-0,1	
0:00:38,34	0,2	-0,1	
0:00:38,35	0,2	-0,1	
0:00:38,36	0,2	-0,1	
0:00:38,37	0,2	-0,1	
0:00:38,38	0,2	-0,1	
0:00:38,39	0,2	-0,1	
0:00:38,4	0,2	-0,1	
0:00:38,41	0,2	-0,1	
0:00:38,42	0,2	-0,1	
0:00:38,43	0,2	-0,1	
0:00:38,44	0,2	-0,1	
0:00:38,45	0,2	-0,1	
0:00:38,46	0,2	-0,1	
0:00:38,47	0,2	-0,1	
0:00:38,48	0,2	-0,1	
0:00:38,49	0,2	-0,1	
0:00:38,5	0,2	-0,1	
0:00:38,51	0,2	-0,1	
0:00:38,52	0,2	-0,1	
0:00:38,53	0,2	-0,1	
0:00:38,54	0,2	-0,1	
0:00:38,55	0,2	-0,1	
0:00:38,56	0,2	-0,1	
0:00:38,57	0,2	-0,1	
0:00:38,58	0,2	-0,1	
0:00:38,59	0,2	-0,1	
0:00:38,6	0,2	-0,1	
0:00:38,61	0,2	-0,1	
0:00:38,62	0,2	-0,1	
0:00:38,63	0,2	-0,1	
0:00:38,64	0,2	-0,1	
0:00:38,65	0,2	-0,1	
0:00:38,66	0,2	-0,1	
0:00:38,67	0,2	-0,1	
0:00:38,68	0,2	-0,1	
0:00:38,69	0,2	-0,1	
0:00:38,7	0,2	-0,1	
0:00:38,71	0,2	-0,1	
0:00:38,72	0,2	-0,1	
0:00:38,73	0,2	-0,1	
0:00:38,74	0,2	-0,1	
0:00:38,75	0,2	-0,1	
0:00:38,76	0,2	-0,1	
0:00:38,77	0,2	-0,1	
0:00:38,78	0,2	-0,1	
0:00:38,79	0,2	-0,1	
0:00:38,8	0,2	-0,1	
0:00:38,81	0,2	-0,1	
0:00:38,82	0,2	-0,1	
0:00:38,83	0,2	-0,1	
0:00:38,84	0,2	-0,1	
0:00:38,85	0,2	-0,1	
0:00:38,86	0,2	-0,1	
0:00:38,87	0,2	-0,1	
0:00:38,88	0,2	-0,1	
0:00:38,89	0,2	-0,1	
0:00:38,9	0,2	-0,1	
0:00:38,91	0,2	-0,1	
0:00:38,92	0,2	-0,1	
0:00:38,93	0,2	-0,1	
0:00:38,94	0,2	-0,1	
0:00:38,95	0,2	-0,1	
0:00:38,96	0,2	-0,1	
0:00:38,97	0,2	-0,1	
0:00:38,98	0,2	-0,1	
0:00:38,99	0,2	-0,1	
0:00:39,0	0,2	-0,1	
0:00:39,01	0,2	-0,1	
0:00:39,02	0,2	-0,1	
0:00:39,03	0,2	-0,1	
0:00:39,04	0,2	-0,1	
0:00:39,05	0,2	-0,1	
0:00:39,06	0,2	-0,1	
0:00:39,07	0,2	-0,1	
0:00:39,08	0,2	-0,1	
0:00:39,09	0,2	-0,1	
0:00:39,1	0,2	-0,1	
0:00:39,11	0,2	-0,1	
0:00:39,12	0,2	-0,1	
0:00:39,13	0,2	-0,1	
0:00:39,14	0,2	-0,1	
0:00:39,15	0,2	-0,1	
0:00:39,16	0,2	-0,1	
0:00:39,17	0,2	-0,1	
0:00:39,18	0,2	-0,1	
0:00:39,19	0,2	-0,1	
0:00:39,2	0,2	-0,1	
0:00:39,21	0,2	-0,1	
0:00:39,22	0,2	-0,1	
0:00:39,23	0,2	-0,1	
0:00:39,24	0,2	-0,1	
0:00:39,25	0,2	-0,1	
0:00:39,26	0,2	-0,1	
0:00:39,27	0,2	-0,1	
0:00:39,28	0,2	-0,1	
0:00:39,29	0,2	-0,1	
0:00:39,3	0,2	-0,1	
0:00:39,31	0,2	-0,1	
0:00:39,32	0,2	-0,1	
0:00:39,33	0,2	-0,1	
0:00:39,34	0,2	-0,1	
0:00:39,35	0,2	-0,1	
0:00:39,36	0,2	-0,1	
0:00:39,37	0,2	-0,1	
0:00:39,38	0,2	-0,1	
0:00:39,39	0,2	-0,1	
0:00:39,4	0,2	-0,1	
0:00:39,41	0,2	-0,1	
0:00:39,42	0,2	-0,1	
0:00:39,43	0,2	-0,1	
0:00:39,44	0,2	-0,1	
0:00:39,45	0,2	-0,1	
0:00:39,46	0,2	-0,1	
0:00:39,47	0,2	-0,1	
0:00:39,48	0,2	-0,1	
0:00:39,49	0,2	-0,1	
0:00:39,5	0,2	-0,1	
0:00:39,51	0,2	-0,1	
0:00:39,52	0,2	-0,1	
0:00:39,53	0,2	-0,1	
0:00:39,54	0,4	-0,1	
0:00:39,55	0,0	-0,1	
0:00:39,56	0,4	-0,2	
0:00:39,57	0,1	-0,2	
0:00:39,58	0,2	-0,1	
0:00:39,59	0,2	-0,1	
0:00:39,6	0,2	-0,1	
0:00:39,61	0,2	-0,1	
0:00:39,62	0,2	-0,1	
0:00:39,63	0,2	-0,1	
0:00:39,64	0,2	-0,1	
0:00:39,65	0,2	-0,1	
0:00:39,66	0,2	-0,1	
0:00:39,67	0,2	-0,1	
0:00:39,68	0,2	-0,1	
0:00:39,69	0,2	-0,1	
0:00:39,7	0,2	-0,1	
0:00:39,71	0,2	-0,1	
0:00:39,72	0,2	-0,1	
0:00:39,73	0,2	-0,1	
0:00:39,74	0,2	-0,1	
0:00:39,75	0,2	-0,1	
0:00:39,76	0,2	-0,1	
0:00:39,77	0,2	-0,1	
0:00:39,78	0,2	-0,1	
0:00:39,79	0,2	-0,1	
0:00:39,8	0,2	-0,1	
0:00:39,81	0,2	-0,1	
0:00:39,82	0,2	-0,1	
0:00:39,83	0,2	-0,1	
0:00:39,84	0,2	-0,1	
0:00:39,85	0,2	-0,1	
0:00:39,86	0,2	-0,1	
0:00:39,87	0,2	-0,1	
0:00:39,88	0,2	-0,1	
0:00:39,89	0,2	-0,1	
0:00:39,9	0,2	-0,1	
0:00:39,91	0,2	-0,1	
0:00:39,92	0,2	-0,1	
0:00:39,93	0,2	-0,1	
0:00:39,94	0,2	-0,1	
0:00:39,95	0,2	-0,1	
0:00:39,96	0,2	-0,1	
0:00:39,97	0,2	-0,1	
0:00:39,98	0,2	-0,1	
0:00:39,99	0,2	-0,1	
0:00:40,0	0,2	-0,1	
0:00:40,01	0,2	-0,1	
0:00:40,02	0,2	-0,1	
0:00:40,03	0,2	-0,1	
0:00:40,04	0,2	-0,1	
0:00:40,05	0,2	-0,1	
0:00:40,06	0,2	-0,1	
0:00:40,07	0,2	-0,1	
0:00:40,08	0,2	-0,1	
0:00:40,09	0,2	-0,1	
0:00:40,1	0,2	-0,1	
0:00:40,11	0,2	-0,1	
0:00:40,12	0,2	-0,1	
0:00:40,13	0,2	-0,1	
0:00:40,14	0,2	-0,1	
0:00:40,15	0,2	-0,1	
0:00:40,16	0,2	-0,1	
0:00:40,17	0,2	-0,1	
0:00:40,18	0,2	-0,1	
0:00:40,19	0,2	-0,1	
0:00:40,2	0,2	-0,1	
0:00:40,21	0,2	-0,1	
0:00:40,22	0,2	-0,1	
0:00:40,23	0,2	-0,1	
0:00:40,24	0,2	-0,1	
0:00:40,25	0,2	-0,1	
0:00:40,26	0,2	-0,1	
0:00:40,27	0,2	-0,1	
0:00:40,28	0,2	-0,1	
0:00:40,29	0,2	-0,1	
0:00:40,3	0,2	-0,1	
0:00:40,31	0,2	-0,1	
0:00:40,32	0,2	-0,1	
0:00:40,33	0,2	-0,1	
0:00:40,34	0,2	-0,1	
0:00:40,35	0,2	-0,1	
0:00:40,36	0,2	-0,1	
0:00:40,37	0,2	-0,1	
0:00:40,38	0,2	-0,1	
0:00:40,39	0,2	-0,1	
0:00:40,4	0,2	-0,1	
0:00:40,41	0,2	-0,1	
0:00:40,42	0,2	-0,1	
0:00:40,43	0,2	-0,1	
0:00:40,44	0,2	-0,1	
0:00:40,45	0,2	-0,1	
0:00:40,46	0,2	-0,1	
0:00:40,47	0,2	-0,1	
0:00:40,48	0,2	-0,1	
0:00:40,49	0,2	-0,1	
0:00:40,5	0,2	-0,1	
0:00:40,51	0,2	-0,1	
0:00:40,52	0,2	-0,1	
0:00:40,53	0,2	-0,1	
0:00:40,54	0,2	-0,1	
0:00:40,55	0,2	-0,1	
0:00:40,56	0,2	-0,1	
0:00:40,57	0,2	-0,1	
0:00:40,58	0,2	-0,1	
0:00:40,59	0,2	-0,1	
0:00:40,6	0,2	-0,1	
0:00:40,61	0,2	-0,1	
0:00:40,62	0,2	-0,1	
0:00:40,63	0,2	-0,1	
0:00:40,64	0,2	-0,1	
0:00:40,65	0,2	-0,1	
0:00:40,66	0,2	-0,1	
0:00:40,67	0,2	-0,1	
0:00:40,68	0,2	-0,1	
0:00:40,69	0,2	-0,1	
0:00:40,7	0,2	-0,1	
0:00:40,71	0,2	-0,1	
0:00:40,72	0,2	-0,1	
0:00:40,73	0,2	-0,1	
0:00:40,74	0,2	-0,1	
0:00:40,75	0,2	-0,1	
0:00:40,76	0,2	-0,1	
0:00:40,77	0,2	-0,1	
0:00:40,78	0,2	-0,1	
0:00:40,79	0,2	-0,1	
0:00:40,8	0,2	-0,1	
0:00:40,81	0,2	-0,1	
0:00:40,82	0,2	-0,1	
0:00:40,83	0,2	-0,1	
0:00:40,84	0,2	-0,1	
0:00:40,85	0,2	-0,1	
0:00:40,86	0,2	-0,1	
0:00:40,87	0,2	-0,1	
0:00:40,88	0,2	-0,1	
0:00:40,89	0,2	-0,1	
0:00:40,9	0,2	-0,1	
0:00:40,91	0,2	-0,1	
0:00:40,92	0,2	-0,1	
0:00:40,93	0,2	-0,1	
0:00:40,94	0,2	-0,1	
0:00:40,95	0,2	-0,1	
0:00:40,96	0,2	-0,1	
0:00:40,97	0,2	-0,1	
0:00:40,98	0,2	-0,1	
0:00:40,99	0,2	-0,1	
0:00:41,0	0,2	-0,1	
0:00:41,01	0,2	-0,1	
0:00:41,02	0,2	-0,1	
0:00:41,03	0,2	-0,1	
0:00:41,04	0,2	-0,1	
0:00:41,05	0,2	-0,1	
0:00:41,06	0,2	-0,1	
0:00:41,07	0,2	-0,1	
0:00:41,08	0,2	-0,1	
0:00:41,09	0,2	-0,1	
0:00:41,1	0,2	-0,1	
0:00:41,11	0,2	-0,1	
0:00:41,12	0,2	-0,1	
0:00:41,13	0,2	-0,1	
0:00:41,14	0,2	-0,1	
0:00:41,15	0,2	-0,1	
0:00:41,16	0,2	-0,1	
0:00:41,17	0,2	-0,1	
0:00:41,18	0,2	-0,1	
0:00:41,19	0,2	-0,1	
0:00:41,2	0,2	-0,1	
0:00:41,21	0,2	-0,1	
0:00:41,22	0,2	-0,1	
0:00:41,23	0,2	-0,1	
0:00:41,24	0,2	-0,1	
0:00:41,25	0,2	-0,1	
0:00:41,26	0,2	-0,1	
0:00:41,27	0,2	-0,1	
0:00:41,28	0,2	-0,1	
0:00:41,29	0,2	-0,1	
0:00:41,3	0,2	-0,1	
0:00:41,31	0,2	-0,1	
0:00:41,32	0,2	-0,1	
0:00:41,33	0,2	-0,1	
0:00:41,34	0,2	-0,1	
0:00:41,35	0,2	-0,1	
0:00:41,36	0,2	-0,1	
0:00:41,37	0,2	-0,1	
0:00:41,38	0,2	-0,1	
0:00:41,39	0,2	-0,1	
0:00:41,4	0,2	0,1	
0:00:41,41	0,2	0,1	
0:00:41,42	0,2	0,1	
0:00:41,43	0,2	0,1	
0:00:41,44	0,2	0,1	
0:00:41,45	0,2	0,1	
0:00:41,46	0,2	0,1	
0:00:41,47	0,2	0,1	
0:00:41,48	0,2	0,2	
0:00:41,49	0,2	0,2	
0:00:41,5	0,2	0,2	
0:00:41,51	0,2	0,2	
0:00:41,52	0,2	0,2	
0:00:41,53	0,2	0,2	
0:00:41,54	0,2	0,2	
0:00:41,55	0,2	0,2	
0:00:41,56	0,2	0,3	
0:00:41,57	0,2	0,3	
0:00:41,58	0,2	0,3	
0:00:41,59	0,2	0,3	
0:00:41,6	0,2	0,3	
0:00:41,61	0,2	0,3	
0:00:41,62	0,2	0,3	
0:00:41,63	0,2	0,3	
0:00:41,64	0,2	0,3	
0:00:41,65	0,2	0,3	
0:00:41,66	0,2	0,3	
0:00:41,67	0,2	0,3	
0:00:41,68	0,2	0,3	
0:00:41,69	0,2	0,3	
0:00:41,7	0,2	0,3	
0:00:41,71	0,2	0,4	
0:00:41,72	0,2	0,3	
0:00:41,73	0,2	0,4	
0:00:41,74	0,2	0,4	
0:00:41,75	0,2	0,4	
0:00:41,76	0,2	0,4	
0:00:41,77	0,2	0,4	
0:00:41,78	0,2	0,4	
0:00:41,79	0,2	0,5	
0:00:41,8	0,2	0,5	
0:00:41,81	0,2	0,5	
0:00:41,82	0,2	0,5	
0:00:41,83	0,2	0,5	
0:00:41,84	0,2	0,5	
0:00:41,85	0,2	0,5	
0:00:41,86	0,2	0,5	
0:00:41,87	0,2	0,5	
0:00:41,88	0,2	0,5	
0:00:41,89	0,2	0,5	
0:00:41,9	0,2	0,5	
0:00:41,91	0,2	0,5	
0:00:41,92	0,2	0,6	
0:00:41,93	0,2	0,6	
0:00:41,94	0,2	0,6	
0:00:41,95	0,2	0,6	
0:00:41,96	0,2	0,6	
0:00:41,97	0,2	0,6	
0:00:41,98	0,2	0,6	
0:00:41,99	0,2	0,6	
0:00:42,0	0,2	0,6	
0:00:42,01	0,2	0,6	
0:00:42,02	0,2	0,6	
0:00:42,03	0,2	0,6	
0:00:42,04	0,2	0,6	
0:00:42,05	0,2	0,6	
0:00:42,06	0,2	0,6	
0:00:42,07	0,2	0,6	
0:00:42,08	0,2	0,6	
0:00:42,09	0,2	0,6	
0:00:42,1	0,2	0,6	
0:00:42,11	0,2	0,6	
0:00:42,12	0,2	0,6	
0:00:42,13	0,2	0,6	
0:00:42,14	0,2	0,6	
0:00:42,15	0,2	0,6	
0:00:42,16	0,2	0,5	
0:00:42,17	0,2	0,5	
0:00:42,18	0,2	0,5	
0:00:42,19	0,2	0,5	
0:00:42,2	0,2	0,5	
0:00:42,21	0,2	0,5	
0:00:42,22	0,2	0,5	
0:00:42,23	0,2	0,5	
0:00:42,24	0,2	0,5	
0:00:42,25	0,2	0,6	
0:00:42,26	0,2	0,6	
0:00:42,27	0,2	0,6	
0:00:42,28	0,2	0,6	
0:00:42,29	0,2	0,7	
0:00:42,3	0,2	0,7	
0:00:42,31	0,2	0,7	
0:00:42,32	0,2	0,7	
0:00:42,33	0,2	0,7	
0:00:42,34	0,2	0,7	
0:00:42,35	0,2	0,7	
0:00:42,36	0,2	0,6	
0:00:42,37	0,2	0,6	
0:00:42,38	0,2	0,6	
0:00:42,39	0,2	0,5	
0:00:42,4	0,2	0,5	
0:00:42,41	0,2	0,5	
0:00:42,42	0,3	0,5	
0:00:42,43	0,3	0,4	
0:00:42,44	0,4	0,3	
0:00:42,45	0,4	0,3	
0:00:42,46	0,5	0,3	
0:00:42,47	0,5	0,3	
0:00:42,48	0,5	0,3	
0:00:42,49	0,6	0,3	
0:00:42,5	0,6	0,3	
0:00:42,51	0,6	0,4	
0:00:42,52	0,6	0,4	
0:00:42,53	0,4	0,4	
0:00:42,54	0,7	0,4	
0:00:42,55	0,6	0,3	
0:00:42,56	0,6	0,3	
0:00:42,57	0,6	0,3	
0:00:42,58	0,6	0,3	
0:00:42,59	0,6	0,3	
0:00:42,6	0,6	0,3	
0:00:42,61	0,6	0,3	
0:00:42,62	0,6	0,3	
0:00:42,63	0,6	0,2	
0:00:42,64	0,6	0,2	
0:00:42,65	0,6	0,2	
0:00:42,66	0,7	0,1	
0:00:42,67	0,7	0,0	
0:00:42,68	0,7	0,0	
0:00:42,69	0,8	-0,0	
0:00:42,7	0,8	-0,1	
0:00:42,71	0,8	-0,1	
0:00:42,72	0,8	-0,1	
0:00:42,73	0,8	-0,1	
0:00:42,74	0,8	-0,1	
0:00:42,75	0,8	-0,1	
0:00:42,76	0,8	-0,1	
0:00:42,77	0,8	-0,1	
0:00:42,78	0,8	-0,1	
0:00:42,79	0,8	-0,1	
0:00:42,8	0,8	-0,1	
0:00:42,81	0,7	-0,1	
0:00:42,82	0,7	-0,1	
0:00:42,83	0,7	-0,1	
0:00:42,84	0,7	-0,1	
0:00:42,85	0,7	-0,1	
0:00:42,86	0,7	-0,1	
0:00:42,87	0,7	-0,1	
0:00:42,88	0,7	-0,1	
0:00:42,89	0,7	-0,1	
0:00:42,9	0,7	-0,1	
0:00:42,91	0,7	-0,1	
0:00:42,92	0,7	-0,1	
0:00:42,93	0,6	-0,1	
0:00:42,94	0,6	-0,1	
0:00:42,95	0,6	-0,1	
0:00:42,96	0,7	-0,1	
0:00:42,97	0,7	-0,1	
0:00:42,98	0,7	-0,1	
0:00:42,99	0,7	-0,1	
0:00:43,0	0,7	-0,1	
0:00:43,01	0,7	-0,1	
0:00:43,02	0,7	-0,1	
0:00:43,03	0,7	-0,1	
0:00:43,04	0,7	-0,1	
0:00:43,05	0,7	-0,1	
0:00:43,06	0,7	-0,1	
0:00:43,07	0,7	-0,1	
0:00:43,08	0,6	-0,1	
0:00:43,09	0,6	-0,1	
0:00:43,1	0,6	-0,1	
0:00:43,11	0,6	-0,1	
0:00:43,12	0,6	-0,1	
0:00:43,13	0,6	-0,1	
0:00:43,14	0,6	-0,1	
0:00:43,15	0,6	-0,1	
0:00:43,16	0,6	-0,1	
0:00:43,17	0,6	-0,1	
0:00:43,18	0,6	-0,1	
0:00:43,19	0,7	-0,1	
0:00:43,2	0,7	-0,1	
0:00:43,21	0,6	-0,1	
0:00:43,22	0,6	-0,1	
0:00:43,23	0,6	-0,1	
0:00:43,24	0,6	-0,1	
0:00:43,25	0,6	-0,1	
0:00:43,26	0,6	-0,1	
0:00:43,27	0,6	-0,1	
0:00:43,28	0,6	-0,1	
0:00:43,29	0,6	-0,1	
0:00:43,3	0,6	-0,1	
0:00:43,31	0,6	-0,1	
0:00:43,32	0,6	-0,1	
0:00:43,33	0,6	-0,1	
0:00:43,34	0,6	-0,1	
0:00:43,35	0,5	-0,1	
0:00:43,36	0,5	-0,1	
0:00:43,37	0,5	-0,1	
0:00:43,38	0,5	-0,1	
0:00:43,39	0,4	-0,1	
0:00:43,4	0,4	-0,1	
0:00:43,41	0,4	-0,1	
0:00:43,42	0,3	-0,1	
0:00:43,43	0,3	-0,1	
0:00:43,44	0,4	-0,1	
0:00:43,45	0,4	-0,1	
0:00:43,46	0,4	-0,1	
0:00:43,47	0,4	-0,1	
0:00:43,48	0,5	-0,1	
0:00:43,49	0,5	-0,1	
0:00:43,5	0,4	-0,1	
0:00:43,51	0,4	-0,1	
0:00:43,52	0,4	-0,1	
0:00:43,53	0,4	-0,1	
0:00:43,54	0,4	-0,1	
0:00:43,55	0,4	-0,1	
0:00:43,56	0,4	-0,1	
0:00:43,57	0,4	-0,1	
0:00:43,58	0,4	-0,1	
0:00:43,59	0,3	-0,1	
0:00:43,6	0,3	-0,1	
0:00:43,61	0,3	-0,1	
0:00:43,62	0,3	-0,1	
0:00:43,63	0,3	-0,1	
0:00:43,64	0,3	-0,1	
0:00:43,65	0,2	-0,1	
0:00:43,66	0,2	-0,1	
0:00:43,67	0,3	-0,1	
0:00:43,68	0,3	-0,1	
0:00:43,69	0,2	-0,1	
0:00:43,7	0,3	-0,1	
0:00:43,71	0,3	-0,1	
0:00:43,72	0,2	-0,1	
0:00:43,73	0,2	-0,1	
0:00:43,74	0,3	-0,1	
0:00:43,75	0,2	-0,1	
0:00:43,76	0,2	-0,1	
0:00:43,77	0,2	-0,1	
0:00:43,78	0,2	-0,1	
0:00:43,79	0,3	-0,1	
0:00:43,8	0,3	-0,1	
0:00:43,81	0,3	-0,1	
0:00:43,82	0,3	-0,1	
0:00:43,83	0,3	-0,1	
0:00:43,84	0,3	-0,1	
0:00:43,85	0,3	-0,1	
0:00:43,86	0,3	-0,1	
0:00:43,87	0,3	-0,1	
0:00:43,88	0,2	-0,1	
0:00:43,89	0,2	-0,1	
0:00:43,9	0,3	-0,1	
0:00:43,91	0,2	-0,1	
0:00:43,92	0,2	-0,1	
0:00:43,93	0,2	-0,1	
0:00:43,94	0,2	-0,1	
0:00:43,95	0,2	-0,1	
0:00:43,96	0,2	-0,1	
0:00:43,97	0,2	-0,1	
0:00:43,98	0,3	-0,1	
0:00:43,99	0,2	-0,1	
0:00:44,0	0,1	-0,1	
0:00:44,01	0,3	-0,1	
0:00:44,02	0,2	-0,1	
0:00:44,03	0,2	-0,1	
0:00:44,04	0,2	-0,1	
0:00:44,05	0,2	-0,1	
0:00:44,06	0,2	-0,1	
0:00:44,07	0,2	-0,1	
0:00:44,08	0,2	-0,1	
0:00:44,09	0,2	-0,1	
0:00:44,1	0,2	-0,1	
0:00:44,11	0,2	-0,1	
0:00:44,12	0,2	-0,1	
0:00:44,13	0,2	-0,1	
0:00:44,14	0,2	-0,1	
0:00:44,15	0,2	-0,1	
0:00:44,16	0,2	-0,1	
0:00:44,17	0,2	-0,1	
0:00:44,18	0,2	-0,1	
0:00:44,19	0,2	-0,1	
0:00:44,2	0,2	-0,1	
0:00:44,21	0,2	-0,1	
0:00:44,22	0,2	-0,1	
0:00:44,23	0,2	-0,1	
0:00:44,24	0,2	-0,1	
0:00:44,25	0,2	-0,1	
0:00:44,26	0,2	-0,1	
0:00:44,27	0,2	-0,1	
